County,Precinct,Race,Candidate,Party,Votes
Johnson,Prairie Village Ward 1 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Prairie Village Ward 3 Precinct 01,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Prairie Village Ward 3 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Prairie Village Ward 4 Precinct 01,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Roeland Park Ward 1 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Roeland Park Ward 2 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Shawnee Ward 1 Precinct 06,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Shawnee Ward 1 Precinct 09,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Shawnee Ward 4 Precinct 11,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,4
Johnson,Olathe Township Precinct 04,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,4
Johnson,Olathe Ward 2 Precinct 19,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,4
Johnson,Aubry Township Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Township Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 2 Precinct 04,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 2 Precinct 05,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 3 Precinct 22,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 3 Precinct 23,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 3 Precinct 27,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 4 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 4 Precinct 13,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 4 Precinct 14,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 4 Precinct 16,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Olathe Ward 4 Precinct 18,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Leawood Ward 1 Precinct 05,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Leawood Ward 2 Precinct 04,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Leawood Ward 3 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Leawood Ward 3 Precinct 05,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Leawood Ward 4 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Lenexa Ward 2 Precinct 11,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Lenexa Ward 4 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Lenexa Ward 4 Precinct 09,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Merriam Ward 4 Precinct 02,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Mission Ward 2 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Mission Ward 3 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Mission Hills Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 1 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 1 Precinct 12,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 1 Precinct 17,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 1 Precinct 18,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 2 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 2 Precinct 14,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 2 Precinct 19,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 2 Precinct 22,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 4 Precinct 06,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 4 Precinct 08,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 4 Precinct 13,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 4 Precinct 17,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 5 Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 5 Precinct 06,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Overland Park Ward 5 Precinct 15,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Prairie Village Ward 3 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Shawnee Ward 1 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Shawnee Ward 1 Precinct 06,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Shawnee Ward 2 Precinct 06,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Shawnee Ward 2 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Shawnee Ward 3 Precinct 08,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Shawnee Ward 4 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,5
Johnson,Gardner Township Precinct21,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Johnson,Olathe Township Precinct13,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Johnson,Olathe Ward 4 Precinct 17,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,5
Johnson,Aubry Township Precinct 03,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Lexington Township Precinct 09,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Gardner Precinct 04,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 1 Precinct 09,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 1 Precinct 15,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 2 Precinct 03,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 2 Precinct 14,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 3 Precinct 06,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 3 Precinct 07,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 3 Precinct 16,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 4 Precinct 01,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 4 Precinct 18,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 4 Precinct 21,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Olathe Ward 4 Precinct 23,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Spring Hill Precinct 03,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Leawood Ward 1 Precinct 04,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Leawood Ward 2 Precinct 06,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Leawood Ward 2 Precinct 07,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Leawood Ward 3 Precinct 01,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Leawood Ward 4 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Leawood Ward 4 Precinct 04,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Leawood Ward 4 Precinct 05,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Lenexa Ward 1 Precinct 07,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Merriam Ward 1 Precinct 04,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Mission Ward 4 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 1 Precinct 03,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 2 Precinct 10,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 2 Precinct 16,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 2 Precinct 22,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 2 Precinct 29,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 3 Precinct 08,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 3 Precinct 10,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 3 Precinct 17,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 4 Precinct 01,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 4 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 4 Precinct 15,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 4 Precinct 21,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 5 Precinct 03,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 5 Precinct 05,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 5 Precinct 06,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 5 Precinct 11,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 6 Precinct 04,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 6 Precinct 12,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 6 Precinct 16,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 6 Precinct 21,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Overland Park Ward 6 Precinct 22,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Shawnee Ward 2 Precinct 03,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Shawnee Ward 3 Precinct 10,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Shawnee Ward 4 Precinct 07,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Lake Quivira Precinct 01,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,5
Johnson,Lexington Township Precinct 06,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,5
Johnson,Spring Hill Township Precinct 05,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,5
Johnson,Lenexa Ward 1 Precinct 09,Governor / Lt. Governor,Derek Schmidt / Katie Sawyer,Republican,5
Johnson,Olathe Ward 1 Precinct 04,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 1 Precinct 16,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 1 Precinct 17,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 1 Precinct 30,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 2 Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 2 Precinct 06,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 2 Precinct 13,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 3 Precinct 05,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 3 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 3 Precinct 10,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 3 Precinct 28,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 4 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 4 Precinct 06,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 4 Precinct 08,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 4 Precinct 09,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Olathe Ward 4 Precinct 19,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Leawood Ward 1 Precinct 04,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Leawood Ward 1 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Leawood Ward 2 Precinct 05,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Leawood Ward 3 Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Leawood Ward 4 Precinct 02,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 1 Precinct 08,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 2 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 2 Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 2 Precinct 06,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 3 Precinct 08,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 4 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 4 Precinct 04,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Lenexa Ward 4 Precinct 14,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Merriam Ward 2 Precinct 04,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Mission Ward 4 Precinct 02,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 1 Precinct 02,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 1 Precinct 13,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 1 Precinct 23,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 2 Precinct 09,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 2 Precinct 23,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 2 Precinct 26,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 3 Precinct 02,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 3 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 3 Precinct 17,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 3 Precinct 20,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 4 Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 5 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 5 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 6 Precinct 04,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 6 Precinct 20,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Overland Park Ward 6 Precinct 23,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Prairie Village Ward 2 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Prairie Village Ward 2 Precinct 02,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Roeland Park Ward 1 Precinct 01,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Shawnee Ward 1 Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Shawnee Ward 4 Precinct 03,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Shawnee Ward 4 Precinct 07,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Westwood Precinct 02,Governor / Lt. Governor,Seth Cordell / Evan Laudick-Gains,Libertarian,6
Johnson,Gardner Precinct 22,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,6
Johnson,Olathe Ward 2 Precinct 19,Governor / Lt. Governor,Laura Kelly / David Toland,Democratic,6
Johnson,Spring Hill Township Precinct 07,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Gardner Precinct 19,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Olathe Ward 1 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Olathe Ward 1 Precinct 16,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Olathe Ward 3 Precinct 08,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Olathe Ward 3 Precinct 09,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Olathe Ward 3 Precinct 28,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Olathe Ward 4 Precinct 08,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Olathe Ward 4 Precinct 13,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Leawood Ward 1 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
Johnson,Leawood Ward 2 Precinct 02,Governor / Lt. Governor,Dennis Pyle / Kathleen E. Garrison,independent,6
