County,Precinct,Race,District,Candidate,Party,Votes,VTD
POTTAWATOMIE,Belvue Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,128,000010
POTTAWATOMIE,Blue Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,585,000020
POTTAWATOMIE,Blue Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,1150,000020
POTTAWATOMIE,Blue Valley Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,41,000030
POTTAWATOMIE,Blue Valley Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,131,000030
POTTAWATOMIE,Center Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,5,000040
POTTAWATOMIE,Center Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,62,000040
POTTAWATOMIE,Clear Creek Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,22,000050
POTTAWATOMIE,Clear Creek Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,54,000050
POTTAWATOMIE,Emmett Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,38,000060
POTTAWATOMIE,Emmett Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,127,000060
POTTAWATOMIE,Grant Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,32,000070
POTTAWATOMIE,Grant Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,97,000070
POTTAWATOMIE,Green Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,28,000080
POTTAWATOMIE,Green Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,78,000080
POTTAWATOMIE,Lincoln Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,13,000090
POTTAWATOMIE,Lincoln Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,51,000090
POTTAWATOMIE,Lone Tree Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,27,000100
POTTAWATOMIE,Lone Tree Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,82,000100
POTTAWATOMIE,Louisville Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,86,000110
POTTAWATOMIE,Louisville Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,333,000110
POTTAWATOMIE,Manhattan Ward 2 Precinct 5,Kansas Senate,1,"Henry, Jerry  ",Democratic,0,000120
POTTAWATOMIE,Manhattan Ward 2 Precinct 5,Kansas Senate,1,"Pyle, Dennis D. ",Republican,1,000120
POTTAWATOMIE,Mill Creek Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,148,000130
POTTAWATOMIE,Mill Creek Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,277,000130
POTTAWATOMIE,Pottawatomie County,Kansas Senate,1,"Henry, Jerry  ",Democratic,79,000140
POTTAWATOMIE,Pottawatomie County,Kansas Senate,1,"Pyle, Dennis D. ",Republican,236,000140
POTTAWATOMIE,Rock Creek Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,93,000150
POTTAWATOMIE,Rock Creek Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,229,000150
POTTAWATOMIE,Shannon Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,37,000160
POTTAWATOMIE,Shannon Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,102,000160
POTTAWATOMIE,Sherman Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,10,000170
POTTAWATOMIE,Sherman Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,41,000170
POTTAWATOMIE,Spring Creek Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,12,000180
POTTAWATOMIE,Spring Creek Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,18,000180
POTTAWATOMIE,St. Clere Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,10,000190
POTTAWATOMIE,St. Clere Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,20,000190
POTTAWATOMIE,Union Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,44,000230
POTTAWATOMIE,Union Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,86,000230
POTTAWATOMIE,Vienna Township,Kansas Senate,1,"Henry, Jerry  ",Democratic,13,000240
POTTAWATOMIE,Vienna Township,Kansas Senate,1,"Pyle, Dennis D. ",Republican,45,000240
POTTAWATOMIE,St. George Township S1,Kansas Senate,1,"Henry, Jerry  ",Democratic,9,120020
POTTAWATOMIE,St. George Township S1,Kansas Senate,1,"Pyle, Dennis D. ",Republican,14,120020
POTTAWATOMIE,St. George Township S17,Kansas Senate,17,"Fowler, Susan G ",Democratic,535,120030
POTTAWATOMIE,St. George Township S17,Kansas Senate,17,"Longbine, Jeff  ",Republican,1151,120030
POTTAWATOMIE,Wamego Township S1,Kansas Senate,1,"Henry, Jerry  ",Democratic,1,120060
POTTAWATOMIE,Wamego Township S1,Kansas Senate,1,"Pyle, Dennis D. ",Republican,12,120060
POTTAWATOMIE,Wamego Township S17,Kansas Senate,17,"Fowler, Susan G ",Democratic,96,120070
POTTAWATOMIE,Wamego Township S17,Kansas Senate,17,"Longbine, Jeff  ",Republican,215,120070
POTTAWATOMIE,Wamego Township S18,Kansas Senate,18,"Kelly, Laura  ",Democratic,65,120080
POTTAWATOMIE,Wamego Township S18,Kansas Senate,18,"Jackson, Dave  ",Republican,104,120080
POTTAWATOMIE,St. Marys City,Kansas Senate,18,"Kelly, Laura  ",Democratic,195,130010
POTTAWATOMIE,St. Marys City,Kansas Senate,18,"Jackson, Dave  ",Republican,1036,130010
POTTAWATOMIE,St. Marys Township,Kansas Senate,18,"Kelly, Laura  ",Democratic,62,130020
POTTAWATOMIE,St. Marys Township,Kansas Senate,18,"Jackson, Dave  ",Republican,407,130020
POTTAWATOMIE,Wamego City S18,Kansas Senate,18,"Kelly, Laura  ",Democratic,557,130030
POTTAWATOMIE,Wamego City S18,Kansas Senate,18,"Jackson, Dave  ",Republican,763,130030
POTTAWATOMIE,Wamego City S17,Kansas Senate,17,"Fowler, Susan G ",Democratic,184,130040
POTTAWATOMIE,Wamego City S17,Kansas Senate,17,"Longbine, Jeff  ",Republican,458,130040
PRATT,Pratt Ward 1,Kansas Senate,33,"Bristow, Matt  ",Democratic,90,00001A
PRATT,Pratt Ward 1,Kansas Senate,33,"Taylor, Mary Jo ",Republican,379,00001A
PRATT,Pratt Ward 2,Kansas Senate,33,"Bristow, Matt  ",Democratic,64,00002A
PRATT,Pratt Ward 2,Kansas Senate,33,"Taylor, Mary Jo ",Republican,245,00002A
PRATT,Pratt Ward 2 Exclave Airport,Kansas Senate,33,"Bristow, Matt  ",Democratic,0,00002B
PRATT,Pratt Ward 2 Exclave Airport,Kansas Senate,33,"Taylor, Mary Jo ",Republican,0,00002B
PRATT,Pratt Ward 3,Kansas Senate,33,"Bristow, Matt  ",Democratic,113,000030
PRATT,Pratt Ward 3,Kansas Senate,33,"Taylor, Mary Jo ",Republican,557,000030
PRATT,Pratt Ward 4,Kansas Senate,33,"Bristow, Matt  ",Democratic,102,00004A
PRATT,Pratt Ward 4,Kansas Senate,33,"Taylor, Mary Jo ",Republican,413,00004A
PRATT,Pratt Ward 4 Exclave Sewer Plant,Kansas Senate,33,"Bristow, Matt  ",Democratic,0,00004B
PRATT,Pratt Ward 4 Exclave Sewer Plant,Kansas Senate,33,"Taylor, Mary Jo ",Republican,0,00004B
PRATT,Pratt Ward 4 Exclave Withers,Kansas Senate,33,"Bristow, Matt  ",Democratic,0,00004C
PRATT,Pratt Ward 4 Exclave Withers,Kansas Senate,33,"Taylor, Mary Jo ",Republican,0,00004C
PRATT,Pratt Ward 5,Kansas Senate,33,"Bristow, Matt  ",Democratic,76,00005A
PRATT,Pratt Ward 5,Kansas Senate,33,"Taylor, Mary Jo ",Republican,412,00005A
PRATT,Pratt Ward Exclave Pratt College,Kansas Senate,33,"Bristow, Matt  ",Democratic,0,00005B
PRATT,Pratt Ward Exclave Pratt College,Kansas Senate,33,"Taylor, Mary Jo ",Republican,0,00005B
PRATT,Township 6,Kansas Senate,33,"Bristow, Matt  ",Democratic,33,000060
PRATT,Township 6,Kansas Senate,33,"Taylor, Mary Jo ",Republican,200,000060
PRATT,Township 7,Kansas Senate,33,"Bristow, Matt  ",Democratic,23,000070
PRATT,Township 7,Kansas Senate,33,"Taylor, Mary Jo ",Republican,115,000070
PRATT,Township 8,Kansas Senate,33,"Bristow, Matt  ",Democratic,7,000080
PRATT,Township 8,Kansas Senate,33,"Taylor, Mary Jo ",Republican,48,000080
PRATT,Township 9,Kansas Senate,33,"Bristow, Matt  ",Democratic,16,000090
PRATT,Township 9,Kansas Senate,33,"Taylor, Mary Jo ",Republican,118,000090
PRATT,Township 10,Kansas Senate,33,"Bristow, Matt  ",Democratic,5,000100
PRATT,Township 10,Kansas Senate,33,"Taylor, Mary Jo ",Republican,40,000100
PRATT,Township 11,Kansas Senate,33,"Bristow, Matt  ",Democratic,19,000110
PRATT,Township 11,Kansas Senate,33,"Taylor, Mary Jo ",Republican,118,000110
PRATT,Township 12,Kansas Senate,33,"Bristow, Matt  ",Democratic,69,00012A
PRATT,Township 12,Kansas Senate,33,"Taylor, Mary Jo ",Republican,468,00012A
PRATT,Township 12 Enclave,Kansas Senate,33,"Bristow, Matt  ",Democratic,0,00012B
PRATT,Township 12 Enclave,Kansas Senate,33,"Taylor, Mary Jo ",Republican,0,00012B
RAWLINS,Achilles Township,Kansas Senate,40,"Herman, Alex  ",Democratic,2,000010
RAWLINS,Achilles Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,25,000010
RAWLINS,Atwood City Precinct 1 East,Kansas Senate,40,"Herman, Alex  ",Democratic,20,000020
RAWLINS,Atwood City Precinct 1 East,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,124,000020
RAWLINS,Atwood City Precinct 1 North,Kansas Senate,40,"Herman, Alex  ",Democratic,10,000030
RAWLINS,Atwood City Precinct 1 North,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,53,000030
RAWLINS,Atwood City Precinct 1 West,Kansas Senate,40,"Herman, Alex  ",Democratic,16,000040
RAWLINS,Atwood City Precinct 1 West,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,52,000040
RAWLINS,Atwood City Precinct 2,Kansas Senate,40,"Herman, Alex  ",Democratic,57,000050
RAWLINS,Atwood City Precinct 2,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,286,000050
RAWLINS,Atwood Township,Kansas Senate,40,"Herman, Alex  ",Democratic,1,000060
RAWLINS,Atwood Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,12,000060
RAWLINS,Driftwood Township,Kansas Senate,40,"Herman, Alex  ",Democratic,7,000070
RAWLINS,Driftwood Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,41,000070
RAWLINS,East Center,Kansas Senate,40,"Herman, Alex  ",Democratic,8,000080
RAWLINS,East Center,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,50,000080
RAWLINS,Herl Township,Kansas Senate,40,"Herman, Alex  ",Democratic,4,00009A
RAWLINS,Herl Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,83,00009A
RAWLINS,Herl Township South,Kansas Senate,40,"Herman, Alex  ",Democratic,0,00009B
RAWLINS,Herl Township South,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,0,00009B
RAWLINS,Herndon City,Kansas Senate,40,"Herman, Alex  ",Democratic,19,000100
RAWLINS,Herndon City,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,63,000100
RAWLINS,Jefferson Township,Kansas Senate,40,"Herman, Alex  ",Democratic,2,000110
RAWLINS,Jefferson Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,19,000110
RAWLINS,Ludell Township,Kansas Senate,40,"Herman, Alex  ",Democratic,19,000120
RAWLINS,Ludell Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,45,000120
RAWLINS,McDonald City,Kansas Senate,40,"Herman, Alex  ",Democratic,5,000130
RAWLINS,McDonald City,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,65,000130
RAWLINS,Mirage Township,Kansas Senate,40,"Herman, Alex  ",Democratic,0,000140
RAWLINS,Mirage Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,26,000140
RAWLINS,Rocewood Township,Kansas Senate,40,"Herman, Alex  ",Democratic,8,000150
RAWLINS,Rocewood Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,131,000150
RAWLINS,Union Township,Kansas Senate,40,"Herman, Alex  ",Democratic,3,000160
RAWLINS,Union Township,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,19,000160
RAWLINS,West Center,Kansas Senate,40,"Herman, Alex  ",Democratic,16,000170
RAWLINS,West Center,Kansas Senate,40,"Billinger, Richard (Rick)  ",Republican,92,000170
RENO,Albion Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,59,000010
RENO,Albion Township,Kansas Senate,34,"Berger, Edward E. ",Republican,324,000010
RENO,Arlington Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,47,000020
RENO,Arlington Township,Kansas Senate,34,"Berger, Edward E. ",Republican,203,000020
RENO,Bell Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,6,000030
RENO,Bell Township,Kansas Senate,34,"Berger, Edward E. ",Republican,27,000030
RENO,Castleton Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,20,000040
RENO,Castleton Township,Kansas Senate,34,"Berger, Edward E. ",Republican,120,000040
RENO,Center Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,24,000050
RENO,Center Township,Kansas Senate,34,"Berger, Edward E. ",Republican,149,000050
RENO,Enterprise Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,11,000060
RENO,Enterprise Township,Kansas Senate,34,"Berger, Edward E. ",Republican,56,000060
RENO,Grant Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,83,000070
RENO,Grant Township,Kansas Senate,34,"Berger, Edward E. ",Republican,691,000070
RENO,Grove Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,2,000080
RENO,Grove Township,Kansas Senate,34,"Berger, Edward E. ",Republican,29,000080
RENO,Haven Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,117,000090
RENO,Haven Township,Kansas Senate,34,"Berger, Edward E. ",Republican,613,000090
RENO,Hayes Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,2,000100
RENO,Hayes Township,Kansas Senate,34,"Berger, Edward E. ",Republican,28,000100
RENO,Huntsville Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,9,000110
RENO,Huntsville Township,Kansas Senate,34,"Berger, Edward E. ",Republican,42,000110
RENO,Hutchinson Precinct 02,Kansas Senate,34,"Gilson, Homer L. ",Democratic,69,000130
RENO,Hutchinson Precinct 02,Kansas Senate,34,"Berger, Edward E. ",Republican,146,000130
RENO,Hutchinson Precinct 03,Kansas Senate,34,"Gilson, Homer L. ",Democratic,45,000140
RENO,Hutchinson Precinct 03,Kansas Senate,34,"Berger, Edward E. ",Republican,86,000140
RENO,Hutchinson Precinct 04,Kansas Senate,34,"Gilson, Homer L. ",Democratic,77,000150
RENO,Hutchinson Precinct 04,Kansas Senate,34,"Berger, Edward E. ",Republican,734,000150
RENO,Hutchinson Precinct 05,Kansas Senate,34,"Gilson, Homer L. ",Democratic,109,000160
RENO,Hutchinson Precinct 05,Kansas Senate,34,"Berger, Edward E. ",Republican,225,000160
RENO,Hutchinson Precinct 06,Kansas Senate,34,"Gilson, Homer L. ",Democratic,103,000170
RENO,Hutchinson Precinct 06,Kansas Senate,34,"Berger, Edward E. ",Republican,241,000170
RENO,Hutchinson Precinct 07,Kansas Senate,34,"Gilson, Homer L. ",Democratic,117,000180
RENO,Hutchinson Precinct 07,Kansas Senate,34,"Berger, Edward E. ",Republican,304,000180
RENO,Hutchinson Precinct 09,Kansas Senate,34,"Gilson, Homer L. ",Democratic,109,000200
RENO,Hutchinson Precinct 09,Kansas Senate,34,"Berger, Edward E. ",Republican,477,000200
RENO,Hutchinson Precinct 10,Kansas Senate,34,"Gilson, Homer L. ",Democratic,89,000210
RENO,Hutchinson Precinct 10,Kansas Senate,34,"Berger, Edward E. ",Republican,633,000210
RENO,Hutchinson Precinct 11,Kansas Senate,34,"Gilson, Homer L. ",Democratic,82,000220
RENO,Hutchinson Precinct 11,Kansas Senate,34,"Berger, Edward E. ",Republican,603,000220
RENO,Hutchinson Precinct 12,Kansas Senate,34,"Gilson, Homer L. ",Democratic,58,000230
RENO,Hutchinson Precinct 12,Kansas Senate,34,"Berger, Edward E. ",Republican,363,000230
RENO,Hutchinson Precinct 13,Kansas Senate,34,"Gilson, Homer L. ",Democratic,91,000240
RENO,Hutchinson Precinct 13,Kansas Senate,34,"Berger, Edward E. ",Republican,393,000240
RENO,Hutchinson Precinct 14,Kansas Senate,34,"Gilson, Homer L. ",Democratic,115,000250
RENO,Hutchinson Precinct 14,Kansas Senate,34,"Berger, Edward E. ",Republican,285,000250
RENO,Hutchinson Precinct 15,Kansas Senate,34,"Gilson, Homer L. ",Democratic,83,000260
RENO,Hutchinson Precinct 15,Kansas Senate,34,"Berger, Edward E. ",Republican,145,000260
RENO,Hutchinson Precinct 16,Kansas Senate,34,"Gilson, Homer L. ",Democratic,138,000270
RENO,Hutchinson Precinct 16,Kansas Senate,34,"Berger, Edward E. ",Republican,335,000270
RENO,Hutchinson Precinct 17,Kansas Senate,34,"Gilson, Homer L. ",Democratic,109,000280
RENO,Hutchinson Precinct 17,Kansas Senate,34,"Berger, Edward E. ",Republican,420,000280
RENO,Hutchinson Precinct 18,Kansas Senate,34,"Gilson, Homer L. ",Democratic,58,000290
RENO,Hutchinson Precinct 18,Kansas Senate,34,"Berger, Edward E. ",Republican,135,000290
RENO,Hutchinson Precinct 19,Kansas Senate,34,"Gilson, Homer L. ",Democratic,80,000300
RENO,Hutchinson Precinct 19,Kansas Senate,34,"Berger, Edward E. ",Republican,144,000300
RENO,Hutchinson Precinct 20,Kansas Senate,34,"Gilson, Homer L. ",Democratic,81,000310
RENO,Hutchinson Precinct 20,Kansas Senate,34,"Berger, Edward E. ",Republican,266,000310
RENO,Hutchinson Precinct 21,Kansas Senate,34,"Gilson, Homer L. ",Democratic,71,000320
RENO,Hutchinson Precinct 21,Kansas Senate,34,"Berger, Edward E. ",Republican,219,000320
RENO,Hutchinson Precinct 22,Kansas Senate,34,"Gilson, Homer L. ",Democratic,90,000330
RENO,Hutchinson Precinct 22,Kansas Senate,34,"Berger, Edward E. ",Republican,556,000330
RENO,Hutchinson Precinct 24,Kansas Senate,34,"Gilson, Homer L. ",Democratic,78,000350
RENO,Hutchinson Precinct 24,Kansas Senate,34,"Berger, Edward E. ",Republican,481,000350
RENO,Hutchinson Precinct 25,Kansas Senate,34,"Gilson, Homer L. ",Democratic,95,000360
RENO,Hutchinson Precinct 25,Kansas Senate,34,"Berger, Edward E. ",Republican,180,000360
RENO,Hutchinson Precinct 26,Kansas Senate,34,"Gilson, Homer L. ",Democratic,58,00037A
RENO,Hutchinson Precinct 26,Kansas Senate,34,"Berger, Edward E. ",Republican,137,00037A
RENO,Hutchinson Precinct 26 Exclave,Kansas Senate,34,"Gilson, Homer L. ",Democratic,7,00037B
RENO,Hutchinson Precinct 26 Exclave,Kansas Senate,34,"Berger, Edward E. ",Republican,15,00037B
RENO,Hutchinson Precinct 27,Kansas Senate,34,"Gilson, Homer L. ",Democratic,53,000380
RENO,Hutchinson Precinct 27,Kansas Senate,34,"Berger, Edward E. ",Republican,364,000380
RENO,Hutchinson Precinct 28,Kansas Senate,34,"Gilson, Homer L. ",Democratic,111,00039A
RENO,Hutchinson Precinct 28,Kansas Senate,34,"Berger, Edward E. ",Republican,747,00039A
RENO,Hutchinson Precinct 28 Exclave,Kansas Senate,34,"Gilson, Homer L. ",Democratic,24,00039B
RENO,Hutchinson Precinct 28 Exclave,Kansas Senate,34,"Berger, Edward E. ",Republican,379,00039B
RENO,Hutchinson Precinct 29,Kansas Senate,34,"Gilson, Homer L. ",Democratic,83,000400
RENO,Hutchinson Precinct 29,Kansas Senate,34,"Berger, Edward E. ",Republican,311,000400
RENO,Hutchinson Precinct 30,Kansas Senate,34,"Gilson, Homer L. ",Democratic,59,000410
RENO,Hutchinson Precinct 30,Kansas Senate,34,"Berger, Edward E. ",Republican,151,000410
RENO,Hutchinson Precinct 31,Kansas Senate,34,"Gilson, Homer L. ",Democratic,73,000420
RENO,Hutchinson Precinct 31,Kansas Senate,34,"Berger, Edward E. ",Republican,273,000420
RENO,Hutchinson Precinct 32,Kansas Senate,34,"Gilson, Homer L. ",Democratic,18,000430
RENO,Hutchinson Precinct 32,Kansas Senate,34,"Berger, Edward E. ",Republican,106,000430
RENO,Langdon Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,7,000440
RENO,Langdon Township,Kansas Senate,34,"Berger, Edward E. ",Republican,56,000440
RENO,Lincoln Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,19,000450
RENO,Lincoln Township,Kansas Senate,34,"Berger, Edward E. ",Republican,173,000450
RENO,Little River Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,89,000460
RENO,Little River Township,Kansas Senate,34,"Berger, Edward E. ",Republican,806,000460
RENO,Loda Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,10,000470
RENO,Loda Township,Kansas Senate,34,"Berger, Edward E. ",Republican,33,000470
RENO,Medford Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,6,000480
RENO,Medford Township,Kansas Senate,34,"Berger, Edward E. ",Republican,69,000480
RENO,Medora Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,114,000490
RENO,Medora Township,Kansas Senate,34,"Berger, Edward E. ",Republican,721,000490
RENO,Miami Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,27,000500
RENO,Miami Township,Kansas Senate,34,"Berger, Edward E. ",Republican,106,000500
RENO,Nickerson Ward 1,Kansas Senate,34,"Gilson, Homer L. ",Democratic,32,000510
RENO,Nickerson Ward 1,Kansas Senate,34,"Berger, Edward E. ",Republican,130,000510
RENO,Nickerson Ward 2,Kansas Senate,34,"Gilson, Homer L. ",Democratic,18,000520
RENO,Nickerson Ward 2,Kansas Senate,34,"Berger, Edward E. ",Republican,72,000520
RENO,Nickerson Ward 3,Kansas Senate,34,"Gilson, Homer L. ",Democratic,24,000530
RENO,Nickerson Ward 3,Kansas Senate,34,"Berger, Edward E. ",Republican,81,000530
RENO,Ninnescah Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,16,000540
RENO,Ninnescah Township,Kansas Senate,34,"Berger, Edward E. ",Republican,76,000540
RENO,North Clay Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,44,00055A
RENO,North Clay Township,Kansas Senate,34,"Berger, Edward E. ",Republican,417,00055A
RENO,North Reno Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,112,000560
RENO,North Reno Township,Kansas Senate,34,"Berger, Edward E. ",Republican,562,000560
RENO,Plevna Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,23,000570
RENO,Plevna Township,Kansas Senate,34,"Berger, Edward E. ",Republican,90,000570
RENO,Roscoe Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,11,000580
RENO,Roscoe Township,Kansas Senate,34,"Berger, Edward E. ",Republican,46,000580
RENO,Salt Creek Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,21,000590
RENO,Salt Creek Township,Kansas Senate,34,"Berger, Edward E. ",Republican,140,000590
RENO,South Hutchinson Precinct 1,Kansas Senate,34,"Gilson, Homer L. ",Democratic,61,000610
RENO,South Hutchinson Precinct 1,Kansas Senate,34,"Berger, Edward E. ",Republican,175,000610
RENO,South Hutchinson Precinct 2,Kansas Senate,34,"Gilson, Homer L. ",Democratic,83,000620
RENO,South Hutchinson Precinct 2,Kansas Senate,34,"Berger, Edward E. ",Republican,350,000620
RENO,South Hutchinson Precinct 3,Kansas Senate,34,"Gilson, Homer L. ",Democratic,55,000630
RENO,South Hutchinson Precinct 3,Kansas Senate,34,"Berger, Edward E. ",Republican,255,000630
RENO,South Reno Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,16,000640
RENO,South Reno Township,Kansas Senate,34,"Berger, Edward E. ",Republican,98,000640
RENO,Sumner Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,53,000650
RENO,Sumner Township,Kansas Senate,34,"Berger, Edward E. ",Republican,229,000650
RENO,Sylvia Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,25,000660
RENO,Sylvia Township,Kansas Senate,34,"Berger, Edward E. ",Republican,96,000660
RENO,Troy Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,5,000670
RENO,Troy Township,Kansas Senate,34,"Berger, Edward E. ",Republican,47,000670
RENO,Valley Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,76,000680
RENO,Valley Township,Kansas Senate,34,"Berger, Edward E. ",Republican,333,000680
RENO,Walnut Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,9,000690
RENO,Walnut Township,Kansas Senate,34,"Berger, Edward E. ",Republican,53,000690
RENO,Westminister Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,9,000700
RENO,Westminister Township,Kansas Senate,34,"Berger, Edward E. ",Republican,85,000700
RENO,Yoder Township,Kansas Senate,34,"Gilson, Homer L. ",Democratic,37,000710
RENO,Yoder Township,Kansas Senate,34,"Berger, Edward E. ",Republican,204,000710
RENO,Hutchinson Precinct 01 H102,Kansas Senate,34,"Gilson, Homer L. ",Democratic,81,120020
RENO,Hutchinson Precinct 01 H102,Kansas Senate,34,"Berger, Edward E. ",Republican,126,120020
RENO,Hutchinson Precinct 01 H114,Kansas Senate,34,"Gilson, Homer L. ",Democratic,5,120030
RENO,Hutchinson Precinct 01 H114,Kansas Senate,34,"Berger, Edward E. ",Republican,10,120030
RENO,South Clay Township H101,Kansas Senate,34,"Gilson, Homer L. ",Democratic,78,120040
RENO,South Clay Township H101,Kansas Senate,34,"Berger, Edward E. ",Republican,433,120040
RENO,South Clay Township Clay H102 A,Kansas Senate,34,"Gilson, Homer L. ",Democratic,0,12005A
RENO,South Clay Township Clay H102 A,Kansas Senate,34,"Berger, Edward E. ",Republican,3,12005A
RENO,Hutchinson Precinct 34 Exclave,Kansas Senate,34,"Gilson, Homer L. ",Democratic,0,120060
RENO,Hutchinson Precinct 34 Exclave,Kansas Senate,34,"Berger, Edward E. ",Republican,1,120060
RENO,Hutchinson Precinct 36,Kansas Senate,34,"Gilson, Homer L. ",Democratic,0,120070
RENO,Hutchinson Precinct 36,Kansas Senate,34,"Berger, Edward E. ",Republican,0,120070
RENO,Hutchinson Precinct 08 H101,Kansas Senate,34,"Gilson, Homer L. ",Democratic,50,200010
RENO,Hutchinson Precinct 08 H101,Kansas Senate,34,"Berger, Edward E. ",Republican,159,200010
RENO,Hutchinson Precinct 35,Kansas Senate,34,"Gilson, Homer L. ",Democratic,31,200020
RENO,Hutchinson Precinct 35,Kansas Senate,34,"Berger, Edward E. ",Republican,168,200020
RENO,Hutchinson Precinct 23 Exclave,Kansas Senate,34,"Gilson, Homer L. ",Democratic,20,200030
RENO,Hutchinson Precinct 23 Exclave,Kansas Senate,34,"Berger, Edward E. ",Republican,178,200030
RENO,Hutchinson Precinct 23 H104,Kansas Senate,34,"Gilson, Homer L. ",Democratic,145,200040
RENO,Hutchinson Precinct 23 H104,Kansas Senate,34,"Berger, Edward E. ",Republican,645,200040
RENO,Hutchinson Precinct 33,Kansas Senate,34,"Gilson, Homer L. ",Democratic,18,200050
RENO,Hutchinson Precinct 33,Kansas Senate,34,"Berger, Edward E. ",Republican,177,200050
