County,Precinct,Race,District,Candidate,Party,Votes,VTD
LYON,Precinct 19 Exclave Part A,Kansas House of Representatives,60,"Ballard, William L. ",Democratic,0,300010
LYON,Precinct 19 Exclave Part A,Kansas House of Representatives,60,"Schreiber, Mark  ",Republican,0,300010
LYON,Precinct 19 Exclave Part B,Kansas House of Representatives,60,"Ballard, William L. ",Democratic,0,300020
LYON,Precinct 19 Exclave Part B,Kansas House of Representatives,60,"Schreiber, Mark  ",Republican,0,300020
LYON,Precinct 04 Part A,Kansas House of Representatives,76,"Briggs, Teresa  ",Democratic,0,400010
LYON,Precinct 04 Part A,Kansas House of Representatives,76,"Smith, Eric L. ",Republican,2,400010
LYON,Precinct 04 Part B,Kansas House of Representatives,76,"Briggs, Teresa  ",Democratic,3,400020
LYON,Precinct 04 Part B,Kansas House of Representatives,76,"Smith, Eric L. ",Republican,0,400020
LYON,Precinct 04 Part C,Kansas House of Representatives,76,"Briggs, Teresa  ",Democratic,6,400030
LYON,Precinct 04 Part C,Kansas House of Representatives,76,"Smith, Eric L. ",Republican,1,400030
LYON,Precinct 04 Part D,Kansas House of Representatives,76,"Briggs, Teresa  ",Democratic,0,900010
LYON,Precinct 04 Part D,Kansas House of Representatives,76,"Smith, Eric L. ",Republican,0,900010
LYON,Precinct 09 Part A,Kansas House of Representatives,60,"Ballard, William L. ",Democratic,0,900020
LYON,Precinct 09 Part A,Kansas House of Representatives,60,"Schreiber, Mark  ",Republican,0,900020
LYON,Precinct 29 Enclave,Kansas House of Representatives,60,"Ballard, William L. ",Democratic,0,900030
LYON,Precinct 29 Enclave,Kansas House of Representatives,60,"Schreiber, Mark  ",Republican,0,900030
LYON,Precinct 29 Enclave 2,Kansas House of Representatives,60,"Ballard, William L. ",Democratic,0,900040
LYON,Precinct 29 Enclave 2,Kansas House of Representatives,60,"Schreiber, Mark  ",Republican,0,900040
LYON,Precinct 29 Enclave 3,Kansas House of Representatives,60,"Ballard, William L. ",Democratic,0,900050
LYON,Precinct 29 Enclave 3,Kansas House of Representatives,60,"Schreiber, Mark  ",Republican,4,900050
MARION,Blaine Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,26,000010
MARION,Blaine Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,58,000010
MARION,Catlin Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,94,000020
MARION,Centre Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,102,000030
MARION,Centre Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,190,000030
MARION,Clark Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,18,000040
MARION,Clark Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,56,000040
MARION,Clear Creek Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,62,000050
MARION,Clear Creek Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,169,000050
MARION,Colfax Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,33,000060
MARION,Colfax Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,49,000060
MARION,Doyle Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,18,000070
MARION,Durham Park Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,33,000080
MARION,Durham Park Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,73,000080
MARION,East Branch Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,99,000090
MARION,Fairplay Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,60,000100
MARION,Florence Ward 1,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,72,00011A
MARION,Florence Ward 1 Exclave,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,0,00011B
MARION,Florence Ward 2,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,82,000120
MARION,Gale Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,44,000130
MARION,Gale Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,92,000130
MARION,Grant Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,24,000140
MARION,Grant Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,54,000140
MARION,Hillsboro Ward 1,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,505,000150
MARION,Hillsboro Ward 2 Exclave Industrial Park,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,0,00016C
MARION,Lehigh Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,33,000170
MARION,Lehigh Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,93,000170
MARION,Liberty Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,165,000180
MARION,Logan Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,7,000190
MARION,Logan Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,21,000190
MARION,Lost Springs Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,18,000200
MARION,Lost Springs Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,74,000200
MARION,Marion North Ward,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,173,000210
MARION,Marion North Ward,Kansas House of Representatives,70,"Barker, John E. ",Republican,288,000210
MARION,Marion South Ward,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,148,00022A
MARION,Marion South Ward,Kansas House of Representatives,70,"Barker, John E. ",Republican,267,00022A
MARION,Marion South Ward Exclave,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,0,00022B
MARION,Marion South Ward Exclave,Kansas House of Representatives,70,"Barker, John E. ",Republican,0,00022B
MARION,Menno Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,165,000230
MARION,Milton Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,91,000240
MARION,Moore Township,Kansas House of Representatives,70,"Schwartz, Jo  ",Democratic,10,000250
MARION,Moore Township,Kansas House of Representatives,70,"Barker, John E. ",Republican,21,000250
MARION,Peabody East,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,157,000260
MARION,Peabody West,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,224,000270
MARION,Risley Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,129,000280
MARION,Summit Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,35,000290
MARION,West Branch Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,421,000300
MARION,Wilson Township,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,94,000310
MARION,Hillsboro Ward 2,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,595,900010
MARION,Hillsboro Ward 2 Exclave A,Kansas House of Representatives,74,"Schroeder, Don  ",Republican,0,900020
MARSHALL,Balderson Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,16,000010
MARSHALL,Balderson Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,22,000010
MARSHALL,Bigelow Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,12,000020
MARSHALL,Bigelow Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,7,000020
MARSHALL,Blue Rapids City,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,202,000030
MARSHALL,Blue Rapids City,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,176,000030
MARSHALL,Blue Rapids Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,15,000040
MARSHALL,Blue Rapids Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,22,000040
MARSHALL,Center Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,28,000050
MARSHALL,Center Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,35,000050
MARSHALL,Clear Fork Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,11,000060
MARSHALL,Clear Fork Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,5,000060
MARSHALL,Cleveland Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,27,000070
MARSHALL,Cleveland Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,25,000070
MARSHALL,Cottage Hill Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,29,000080
MARSHALL,Cottage Hill Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,31,000080
MARSHALL,East Vermillion Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,145,000090
MARSHALL,East Vermillion Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,97,000090
MARSHALL,Elm Creek Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,51,000100
MARSHALL,Elm Creek Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,40,000100
MARSHALL,Herkimer Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,58,000130
MARSHALL,Herkimer Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,62,000130
MARSHALL,Lincoln Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,33,000140
MARSHALL,Lincoln Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,44,000140
MARSHALL,Logan Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,77,000150
MARSHALL,Logan Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,67,000150
MARSHALL,Marysville City Ward 1,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,256,000160
MARSHALL,Marysville City Ward 1,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,184,000160
MARSHALL,Marysville City Ward 2,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,210,00017A
MARSHALL,Marysville City Ward 2,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,140,00017A
MARSHALL,Marysville City Ward 2 Exclave,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,00017B
MARSHALL,Marysville City Ward 2 Exclave,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,0,00017B
MARSHALL,Marysville City Ward 3,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,120,00018A
MARSHALL,Marysville City Ward 3,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,102,00018A
MARSHALL,Marysville City Ward 3 Exclave,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,00018B
MARSHALL,Marysville City Ward 3 Exclave,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,0,00018B
MARSHALL,Marysville City Ward 4 Part A,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,230,00019A
MARSHALL,Marysville City Ward 4 Part A,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,161,00019A
MARSHALL,Marysville City Ward 4 Part B,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,00019B
MARSHALL,Marysville City Ward 4 Part B,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,0,00019B
MARSHALL,Marysville City Ward 4 Part B Exclave,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,00019C
MARSHALL,Marysville City Ward 4 Part B Exclave,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,0,00019C
MARSHALL,Marysville Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,75,000200
MARSHALL,Marysville Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,70,000200
MARSHALL,Murray Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,171,000210
MARSHALL,Murray Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,120,000210
MARSHALL,Noble Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,43,000220
MARSHALL,Noble Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,55,000220
MARSHALL,Oketo Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,55,000230
MARSHALL,Oketo Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,46,000230
MARSHALL,Richland Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,38,000240
MARSHALL,Richland Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,44,000240
MARSHALL,Rock Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,37,000250
MARSHALL,Rock Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,35,000250
MARSHALL,St. Bridget Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,46,000260
MARSHALL,St. Bridget Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,38,000260
MARSHALL,Walnut Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,38,000270
MARSHALL,Walnut Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,27,000270
MARSHALL,Waterville Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,172,000280
MARSHALL,Waterville Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,148,000280
MARSHALL,Wells Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,46,000290
MARSHALL,Wells Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,24,000290
MARSHALL,West Vermillion Township,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,120,000300
MARSHALL,West Vermillion Township,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,72,000300
MARSHALL,Franklin Township C1,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,44,120020
MARSHALL,Franklin Township C1,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,43,120020
MARSHALL,Franklin Township C2,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,38,120030
MARSHALL,Franklin Township C2,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,26,120030
MARSHALL,Guittard Township C1,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,0,120040
MARSHALL,Guittard Township C1,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,2,120040
MARSHALL,Guittard Township C2,Kansas House of Representatives,106,"Frye, Todd E. ",Democratic,105,120050
MARSHALL,Guittard Township C2,Kansas House of Representatives,106,"Aurand, Clay  ",Republican,78,120050
MCPHERSON,Battle Hill Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,18,000010
MCPHERSON,Battle Hill Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,31,000010
MCPHERSON,Bonaville Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,7,000020
MCPHERSON,Bonaville Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,36,000020
MCPHERSON,Canton Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,110,000030
MCPHERSON,Canton Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,259,000030
MCPHERSON,Castle Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,23,000040
MCPHERSON,Castle Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,58,000040
MCPHERSON,Delmore Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,21,000050
MCPHERSON,Delmore Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,62,000050
MCPHERSON,Empire Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,130,000060
MCPHERSON,Empire Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,369,000060
MCPHERSON,Groveland Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,21,000070
MCPHERSON,Groveland Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,73,000070
MCPHERSON,Gypsum Creek Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,17,000080
MCPHERSON,Gypsum Creek Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,76,000080
MCPHERSON,Harper Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,15,000090
MCPHERSON,Harper Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,61,000090
MCPHERSON,Hayes Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,26,000100
MCPHERSON,Hayes Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,88,000100
MCPHERSON,Jackson Township,Kansas House of Representatives,73,"Krier, Terrance J. ",Democratic,35,000110
MCPHERSON,Jackson Township,Kansas House of Representatives,73,"Mason, Les  ",Republican,65,000110
